"","business_id","name","neighborhood","address","postal_code","latitude","longitude","stars","review_count","open_2017","categories","open_2019","august_2017_median"
"3776.1","fm4ELYUkXdc4eR31q-_PMQ","""Apollo Motorhome Holidays""","Southeast","""5837 Boulder Hwy""","89122",36.0963006,-115.0449767,2.5,15,1,"RV Rental;Automotive;Hotels & Travel;RV Dealers",1,1195
"9594","x8zJSA0gkOr33dxkF0KCSA","""Apache Foot and Ankle Specialist""","Spring Valley","""4840 S Fort Apache Rd, Ste 101""","89147",36.1013876,-115.2962911,4.5,34,1,"Sports Medicine;Health & Medical;Podiatrists;Doctors;Orthopedists",1,1300
"3992","gCueUS9rBzmLQqdVNU3iZg","""Studio One's - Summerlin Dance Academy""","Westside","""1181 S Buffalo Dr, Ste 130""","89117",36.1573862,-115.2627989,4,12,1,"Performing Arts;Dance Schools;Education;Fitness & Instruction;Dance Studios;Specialty Schools;Arts & Entertainment;Active Life",1,1400
"4202","GUSImLe-bReOwGlZOCMSeg","""Storage West Self Storage""","Summerlin","""1501 N Buffalo Dr""","89128",36.1876377,-115.2602926,4.5,7,1,"Self Storage;Local Services",1,1100
"9740","xnvRdAhA5ALZuk6OBnlBbA","""Post Express""","Northwest","""4894 W Lone Mountain Rd""","89130",36.2474202315,-115.20963928,5,3,1,"Shipping Centers;Local Services",1,1330
"7883","S4AoACdQHexs4tMiodZiYg","""La Quinta Inn & Suites Las Vegas Airport South""","Southeast","""6560 Surrey St""","89119",36.07014,-115.123267,4,92,1,"Hotels;Hotels & Travel;Event Planning & Services",1,855
"2311","b8eswxyJFWzycJA4OMVA6g","""LOFT""","Southeast","""6671 Las Vegas Blvd S""","89119",36.067721,-115.176097,3,6,1,"Fashion;Men's Clothing;Accessories;Shoe Stores;Women's Clothing;Shopping",1,855
"766","3_SA-8Y7geULcNHATYumEQ","""Aloha Quality Hair Salon""","Southwest","""7910 S Rainbow Blvd, Ste 115""","89139",36.0438961145,-115.242073369,4.5,77,1,"Hair Salons;Beauty & Spas;Hair Removal;Waxing",1,1450
"4203","GutGxr0snLHD0uNPpJ7ypA","""The B Lounge""","Southeast","""5757 Wayne Newton Blvd, Terminal 1, Gate A""","89119",36.085792,-115.1534625,2,9,1,"Nightlife;Bars;Sports Bars",1,855
"8715","uLE5PezOgLT_rE5jaDKhpw","""Nutrition Rush""","Southeast","""9075 S Eastern Ave""","89123",36.0251888,-115.1193407,3,14,1,"Shopping;Vitamins & Supplements",0,1395
"10020","YI9jV7K3CVlJL8bru8IM3g","""Orangetheory Fitness""","Centennial","""8431 Farm Rd, Ste 160""","89131",36.2988394,-115.279247,4,3,1,"Cardio Classes;Gyms;Fitness & Instruction;Trainers;Active Life",1,1450
"4431","hIUKufhwR6Ifn7bi0-phLA","""Baguette Cafe""","Spring Valley","""8359 W Sunset Rd, Ste 100""","89113",36.066865,-115.273241,4.5,1054,1,"Cafes;Food;Delis;French;Coffee & Tea;Vegan;Breakfast & Brunch;Sandwiches;Restaurants",1,1250
"7920","Sa-p2jZTp7mZuyNTucHZVw","""Maid's & More Cleaning""","Eastside","""3514 E Tropicana Ave""","89121",36.1011872,-115.098826,4,7,1,"Home Services;Home Cleaning",0,1100
"493","16tWXenJ1wTqugXJU7yiZg","""808 Sushi""","Southwest","""7435 S Durango Dr""","89113",36.0529956,-115.2799348,3.5,451,1,"Sushi Bars;Food;Desserts;Restaurants",1,1250
"170","-Ao1BuPOWM-Eb6F_M27fNQ","""Advanced Medical Hair Institute""","Spring Valley","""8945 W Russell Rd, Ste 320""","89148",36.0842053,-115.286834,5,3,1,"Hair Removal;Hair Loss Centers;Health & Medical;Doctors;Medical Centers;Beauty & Spas;Cosmetic Surgeons",1,1475
"7144","puJy3AfEZLNbRmr7WWHOLg","""Fluff Ice""","Spring Valley","""6825 W Russell Rd, Ste 135""","89118",36.0845230813,-115.241494996,4.5,77,1,"Wholesale Stores;Food;Shopping;Shaved Ice;Bubble Tea;Ice Cream & Frozen Yogurt",1,1100
"4625","i-fdrYTvmGl1cNcPQMefRQ","""Sin City Vapor V""","The Lakes","""8643 W Sahara Ave""","89117",36.1428643,-115.2797212,4.5,3,1,"Vape Shops;Shopping",0,1400
"7928","saQQmDQQJ14BVkm_sg53UA","""Zaytoon Restaurant""","Spring Valley","""3655 S Durango Dr, Ste 11-14""","89147",36.1231920415,-115.279892041,4.5,332,1,"Mediterranean;Persian/Iranian;Restaurants;Grocery;Kosher;Halal;Middle Eastern;Food",1,1300
"5089","JKf9p7V9IfT0uwR_vkaQHA","""Simplicity Salon""","Spring Valley","""7060 W Sunset Rd, Ste 140""","89113",36.0706155316,-115.245345629,5,13,1,"Beauty & Spas;Hair Salons;Nail Technicians;Skin Care;Shopping;Cosmetics & Beauty Supply;Nail Salons",1,1250
"5265","k1RvESP-_XeeuCQr5PO9Xg","""Mi Pueblito Beauty Salon""","Eastside","""4534 E Tropicana Ave""","89121",36.1003636,-115.0751027,1.5,3,1,"Hair Salons;Hair Stylists;Beauty & Spas",1,1100
"45","_EY4VghUF6XsI2rG-AxsTQ","""Fabulous Nails""","Summerlin","""2247 N Rampart Blvd""","89128",36.2016784878,-115.282121544,2.5,10,1,"Nail Salons;Beauty & Spas",1,1100
"3242","DX7qVlCmBxMWmQOP1tt-ag","""Waxing By Jessica""","Northwest","""7131 W Craig Rd, Ste 107, Body Spa Salons""","89129",36.2384170044,-115.249521299,5,12,1,"Beauty & Spas;Hair Removal;Threading Services;Waxing;Eyebrow Services;Eyelash Service",1,1300
"3263","DyYS-JKXlW2PCr_Gt5JOvQ","""Luckys""","Southwest","""7345 S Jones Blvd""","89139",36.0555484886,-115.225319503,3.5,73,1,"Pizza;Nightlife;Bars;Sports Bars;Lounges;Restaurants",1,1450
"3336.1","eaIBdz8stP-gccVQTpfLqw","""Lee Cleaners""","Southwest","""7377 S Jones Blvd""","89139",36.0551404492,-115.22575736,2,19,1,"Sewing & Alterations;Dry Cleaning & Laundry;Local Services;Laundry Services",1,1450
"3147","DNSDAtD6uxQkoZkQe2v4ew","""Curry Leaf Flavors of India""","Spring Valley","""5025 S Fort Apache Rd, Ste 101""","89148",36.0979917,-115.2977607,4.5,374,1,"Food;Desserts;Beer;Wine & Spirits;Bars;Indian;Vegan;Vegetarian;Restaurants;Nightlife",1,1475
"3734.1","fhWoTo54r9SmePy1Q_1mug","""Leslie's Swimming Pool Supplies""","Southwest","""7470 Dean Martin Dr, Ste 104""","89139",36.0544879,-115.1829695,3,8,1,"Home & Garden;Shopping;Hot Tub & Pool",1,1450
"10261","Z2lUlZvJZsAturQjLLjVsg","""Motherhood Maternity""","Southeast","""7400 Las Vegas Blvd""","89123",36.052392,-115.1690207,4,10,1,"Maternity Wear;Shopping;Fashion",1,1395
"4812","IOghEbYa-m_23D5QrnO6jw","""Lash and Wax Room""","Southeast","""9850 S Maryland Pkwy, Ste 14""","89183",36.0107521902,-115.134126863,5,11,1,"Eyebrow Services;Beauty & Spas;Hair Removal;Waxing;Eyelash Service",1,1300
"2712","cfQfc3q9_RPgx-eKtHQtCQ","""Superior Tire - Goodyear Auto Service Center""","Westside","""7005 W Sahara""","89117",36.1439368,-115.2449437,4.5,136,1,"Automotive;Oil Change Stations;Tires;Auto Repair",1,1400
"8098","st7ehgk5h-TW7D_-aOGcng","""Nails Today""","Southeast","""2487 E Tropicana Ave""","89121",36.0990955,-115.1160884,4,45,1,"Beauty & Spas;Nail Salons",1,1100
"3579","ExnhY6Zb5Qcqla_zRGEJzQ","""Pep Boys""","Sunrise","""774 N Nellis Blvd""","89110",36.1735853325,-115.06175183,4.5,10,1,"Oil Change Stations;Auto Repair;Automotive",1,1000
"4401","hFIJHCGlm8lRBf1i8II15A","""Grooming By Erin - South Shores Animal Hospital""","Summerlin","""8420 W Lake Mead Blvd""","89128",36.1981907,-115.2792731,4.5,9,1,"Veterinarians;Pet Services;Pet Groomers;Pet Sitting;Pets",1,1100
"5699","lhlOPi2LZEq2o8zIAEEpyQ","""Nevada Partnership For Homeless Youth""","Southeast","""4981 Shirley St""","89119",36.0995642,-115.1428326,5,4,1,"Local Services;Community Service/Non-Profit",1,855
"8587","U7xPpLet56Zhi5GDZNlmoA","""Round Table Pizza""","Southeast","""7141 South Eastern Avenue""","89119",36.059631,-115.119423,3.5,58,1,"Pizza;Buffets;Restaurants",1,855
"9411","wo91fMqiWefEsPG5p-g7YA","""Andrea's World of Cakes""","Southwest","""8090 S Durango Rd, Ste 107""","89113",36.0420675,-115.2781237,4.5,74,1,"Food;Desserts;Specialty Food;Bakeries",1,1250
"8177","szWZ0J7zYdr1st8pqcKyVg","""Treidgen Industries""","Spring Valley","""7925 W Russell Rd, Ste 400381""","89113",36.0841322,-115.2638267,5,32,1,"Pressure Washers;Office Cleaning;Contractors;Home Services;Handyman;Damage Restoration;Home Cleaning;Refinishing Services;Masonry/Concrete;Professional Services",1,1250
"4604","hyQsXq2KhbYfrfT1On1hYA","""Trammel Dance Studio""","Spring Valley","""4790 S Fort Apache, Ste C""","89147",36.1020213,-115.2967084,2,4,1,"Education;Performing Arts;Specialty Schools;Dance Studios;Active Life;Dance Schools;Arts & Entertainment;Fitness & Instruction",0,1300
"6103","mOaUsE3ApwXijfOTF1H0zw","""CVS Pharmacy""","Westside","""8580 W Charleston Blvd""","89117",36.1599655,-115.2796499,2.5,27,1,"Shopping;Drugstores",1,1400
"7029","Pk_Jr77Dq0R0MH97QE88HA","""Desert Perinatal Associates""","Summerlin","""10105 Banburry Cross, Ste 430""","89144",36.1828297,-115.3163645,4.5,18,1,"Doctors;Obstetricians & Gynecologists;Health & Medical",1,1510
"79","_l5sfQHPDZUuaynQpA96KA","""Ultimate ""U"" Medical""","Eastside","""2900 E Desert Inn Rd, Ste 202""","89121",36.1304095,-115.1108941,2.5,9,1,"Shopping;Medical Supplies;Medical Spas;Health & Medical;Cannabis Clinics;Beauty & Spas",1,1100
"4234","gwYc_r7mwC5OQtm2EE1iVA","""Kids Quest""","Northwest","""4949 N Rancho Dr""","89130",36.2498922,-115.2441383,4.5,11,1,"Child Care & Day Care;Local Services",1,1330
"3543.1","euHIObZcCC9QnKVhiAScHg","""Mail for You""","The Lakes","""8635 W Sahara Ave""","89117",36.1425893106,-115.279740683,4,12,1,"Financial Services;Shipping Centers;Check Cashing/Pay-day Loans;Mailbox Centers;Local Services;Notaries;Couriers & Delivery Services",1,1400
"7417","qPeHkpE_2rx7BYhJ4XmZ8Q","""Inaka Sushi""","Southwest","""9285 S Cimarron Rd, Ste 100""","89178",36.0196553,-115.2712159,2.5,141,1,"Restaurants;Sushi Bars;Japanese;Buffets",1,1450
"2697","CevKH04jbOWBHHdgjDr5hQ","""discount computers""","Westside","""6370 W Flamingo Rd, Ste 27""","89103",36.1431923,-115.242116,2,4,1,"Mobile Phones;IT Services & Computer Repair;Shopping;Computers;Local Services",1,1225
"5565","kXxSkjIByGp4X6-FIO8_Qw","""The Diner at LVM Resort""","Southwest","""8175 Arville St""","89139",36.0408979678,-115.199683271,4.5,135,1,"Restaurants;Diners;Breakfast & Brunch;American (Traditional)",1,1450
"2201","AVA3AwMEHfLY9anV3WgDXA","""El Pollo Loco""","Southwest","""7310 S Rainbow Blvd""","89118",36.0556182188,-115.242774961,2.5,87,1,"Restaurants;Chicken Wings;Mexican;Fast Food",1,1100
"4364","HccqNuvwDCrnAAM5e5lQ_w","""Dunkin' Donuts""","Eastside","""4125 S Eastern Ave""","89119",36.1137416681,-115.119507374,3,51,1,"Bakeries;Food;Coffee & Tea;Donuts",1,855
"8548","u1EcKGpe9JMdmenO6ZaEiA","""Havoline Xpress Lube""","Eastside","""5400 E Tropicana Ave""","89122",36.1008207,-115.0547322,2.5,4,1,"Automotive;Auto Repair",1,1195
"5316","k9esGR4hj7xhW0-jeM6LbQ","""Focus Event Photography""","Southwest","""7322 S Rainbow Blvd, Ste 142""","89139",36.0549141,-115.2429734,5,5,1,"Photographers;Event Planning & Services;Event Photography",1,1450
"5697","lHCwqXdDSmlmqe88WpjeEg","""PT's""","Southeast","""1651 E Sunset Rd""","89119",36.0706695,-115.1302094,3,59,1,"Pubs;Nightlife;Restaurants;Bars;American (New);Sports Bars",1,855
"7026","PJPO9AYkt__t4kSWdSWnfw","""MTO Café""","South Summerlin","""10970 Rosemary Park Dr, Ste 100""","89135",36.1509330727,-115.332768043,3.5,290,1,"Restaurants;American (New);Diners;Breakfast & Brunch",1,1872.5
"2893","CxmVXIyTs2-DnPl-9Fek8A","""Summerlin Window Cleaning""","South Summerlin","""5303 Candlespice Way""","89135",36.092553,-115.323952,5,17,1,"Home Cleaning;Home Services;Window Washing;Solar Panel Cleaning;Glass & Mirrors",1,1872.5
"5373.1","keiJDnPLIQcHur6AeYIZAQ","""Cookie Cutters Haircuts for Kids""","Southwest","""7345 S Durango Dr, Ste 110""","89113",36.0547573373,-115.281106154,4.5,75,1,"Children's Clothing;Shopping;Beauty & Spas;Hair Stylists;Fashion;Hair Salons",1,1250
"5556","kx6caJ6P3DZ1tYWm5ZmJzw","""Walmart Neighborhood Market""","Northwest","""10440 W Cheyenne Ave""","89129",36.22039118,-115.3243985,2.5,38,1,"Drugstores;Electronics;Discount Store;Shopping;Department Stores;Grocery;Fashion;Food",1,1300
"4837","IRP3pcI44Qe0uNXCkvEzDg","""The TV Shop""","University","""4440 S Maryland Pkwy, Ste 112""","89119",36.1085048596,-115.137158632,3.5,3,1,"Electronics;Shopping",0,855
"8886","V2Q52jmcL5Jvw-xRRNFCSQ","""Montti Income Tax Service""","Eastside","""2290 E Flamingo Rd, Ste G""","89119",36.1151309,-115.1205369,5,76,1,"Real Estate;Mortgage Lenders;Professional Services;Accountants;Real Estate Services;Financial Services;Real Estate Agents;Tax Services;Home Services",1,855
"6183","mvLdgkwBzqllHWHwS-ZZgQ","""Elia""","Spring Valley","""4226 S Durango Dr""","89147",36.1128803,-115.2786224,4.5,63,1,"Mediterranean;Restaurants;Greek",1,1300
"5148.1","Jpy3RunecGYyzHEMrZ6V7w","""American Stitch""","Northwest","""3211 N Tenaya Way, Ste 103""","89129",36.2198352,-115.2516782,4.5,31,1,"Screen Printing/T-Shirt Printing;Shopping;Arts & Crafts;Graphic Design;Local Services;Professional Services;Printing Services;Advertising;Embroidery & Crochet",1,1300
"7246","q6HPYvbl4lU3meovq4xGwg","""Vitamin World""","Eastside","""3680 S Maryland Pkwy""","89169",36.1235224,-115.1343763,4,8,1,"Shopping;Drugstores;Vitamins & Supplements",1,1375
"4253","GycKwl5zpj7TMyc-3HJ6zQ","""Face Values""","South Summerlin","""2315 Summa Dr, Ste 110""","89135",36.14631,-115.3355331,5,18,1,"Beauty & Spas;Cosmetics & Beauty Supply;Shopping",1,1872.5
"5071.1","jiM87nQw9eqcHUAhTciiaQ","""Superior Tire - Goodyear Auto Service Center""","Eastside","""3590 E Tropicana Ave""","89121",36.1005036,-115.0970624,4.5,114,1,"Oil Change Stations;Tires;Automotive;Auto Repair",1,1100
"6772","oRfmYq8efhs4Bn-mMOpzew","""JodiAnn""","Summerlin","""841 Purdy Lodge St""","89138",36.1630457049,-115.351966359,5,10,1,"Arts & Entertainment;Reiki;Health & Medical;Supernatural Readings",1,1890
"7493","QXPjl1G5XxlJhc8vaH2NLg","""World Famous Tuscany Pizza""","Eastside","""610 E Naples""","89169",36.106012,-115.1503197,2,9,1,"Pizza;Restaurants",1,1375
"2878","cwMqYOAFI1QIO7fvOQYxtw","""Las Vegas Summit Adventures""","Eastside","""4528 Paseo Del Ray""","89121",36.106776,-115.113347,5,3,1,"Hiking;Active Life",1,1100
"6480","NuKbSkfsI4SaZ3B7bJ_G5w","""Janice Cofield-RE/MAX Central""","Westside","""8400 West Sahara Ave, Ste B""","89117",36.1445871,-115.2747692,2.5,3,1,"Home Services;Real Estate;Real Estate Agents",1,1400
"346","0CUCac6yKkATDcB0fA-02Q","""Epic Storage""","Southwest","""10270 S Decatur Blvd""","89141",36.0031387,-115.2067783,3.5,5,1,"Self Storage;Local Services",1,1495
"10471","zpVbUDhTzcvR2fcg05fmvw","""Angel Foot & Spa""","Spring Valley","""9690 W Tropicana Ave, Ste 120""","89147",36.1005179,-115.3035813,2,4,1,"Health & Medical;Reflexology;Skin Care;Massage;Beauty & Spas",0,1300
"8533","tzWel0UC8ItdmPAY4zi6wA","""Popeyes Louisiana Kitchen""","University","""1229 E Flamingo Rd""","89119",36.1141792,-115.1373503,1.5,19,1,"Restaurants;Fast Food;Chicken Wings;American (Traditional)",1,855
"326.1","07F0eE_JHkH4Op0vpR_v4A","""Paradise Park""","Eastside","""4775 McLeod Dr""","89121",36.1023414,-115.1101106,3,15,1,"Parks;Playgrounds;Event Planning & Services;Active Life;Venues & Event Spaces",1,1100
"3219","dVbZ0xbkwl8BWiqaDS0t-w","""Putter's Bar & Grill""","Spring Valley","""7150 S Durango Dr""","89113",36.0580582,-115.2783952,3.5,42,1,"Sports Bars;Restaurants;Nightlife;Bars;American (Traditional)",1,1250
"3285","e1IqLqQb8gKNnae7yh_gFw","""Roses Today LV""","Eastside","""4640 E Flamingo Rd""","89121",36.1157364,-115.0721084,3.5,10,1,"Florists;Shopping;Flowers & Gifts",1,1100
"4570","HuCwsy1S-iHm_ahDrOH8SQ","""The Coffee Bean & Tea Leaf""","Southeast","""5757 Wayne Newton Blvd""","89119",36.0860282,-115.1389377,2.5,14,1,"Food;Coffee & Tea",1,855
"5686","LfdT8SH4X5BD-ZXfcSdMVw","""Atomic Lash Lounge""","Spring Valley","""9460 West Flamingo Rd, Ste 110""","89147",36.1155489,-115.2982953,4.5,36,1,"Beauty & Spas;Eyelash Service;Permanent Makeup;Waxing;Hair Removal",1,1300
"5663","lceXfA0avJiEWgqDqO-1RA","""First Nailz""","Northwest","""4990 W Craig Rd, Ste 9""","89130",36.2394341,-115.2101201,4,42,1,"Beauty & Spas;Waxing;Nail Salons;Hair Removal",1,1330
"9437","WQyGqfFKd-baBTVfZWzeTw","""Yogurtland""","Southeast","""9055 S Eastern Ave, Ste 1A""","89123",36.0253639,-115.1189835,4.5,129,1,"Ice Cream & Frozen Yogurt;Food",1,1395
"2391","BhueLLvA0k9G1Lr0WeZX9w","""Cafe Zupas""","Spring Valley","""7060 S Rainbow Blvd""","89118",36.0603197442,-115.241623081,3.5,260,1,"Restaurants;Soup;Sandwiches;Salad",1,1100
"5120","JmWtlxpKveqfUBTsBSsJnQ","""Park Animal Hospital""","Southeast","""8440 S Eastern Ave""","89123",36.036629,-115.117757,3.5,60,1,"Pets;Veterinarians",1,1395
"8292","tDXQBKBKN-4kJnCL-BqRbA","""Smith's""","Westside","""9851 W Charleston Blvd""","89117",36.1577221,-115.312238,3.5,75,1,"Department Stores;Fashion;Grocery;Food;Shopping",1,1400
"3258","DYPURlmGYXzutAURa2q5JQ","""Flip For Me Gymnastics""","Southwest","""5905 W Wigwam Ave""","89139",36.034039,-115.222979,3.5,10,1,"Gymnastics;Active Life",1,1450
"9441","WRbBmXMHmdWOkeGp21OoeA","""Mamma Olivia""","Eastside","""3528 S Maryland Pkwy""","89169",36.1249276,-115.1354186,5,5,1,"Restaurants;Italian;Pizza",1,1375
"7110","pRmb8_tAP5y4YPt_viL07g","""Whole Foods Market""","Westside","""8855 W Charleston Blvd""","89117",36.1578036,-115.2884249,4,234,1,"Health Markets;Specialty Food;Food;Grocery;Organic Stores",1,1400
"10296","z9aXGRH8xtqpNDFE5_I3KA","""The Bar @ Tropicana & Durango""","Spring Valley","""4705 S Durango, Ste 140""","89147",36.1032073,-115.2794948,4,76,1,"Bars;Nightlife;American (Traditional);Restaurants",1,1300
"10186","yW0iwkmO-q9fmAtefA7EEg","""Salon Indigo""","Northwest","""3250 N Tenaya Way, Ste 103""","89129",36.2199019,-115.2504833,5,28,1,"Beauty & Spas;Hair Extensions;Hair Salons",1,1300
"8635.1","UcSM8_yD5YL_1mEcq8g4Iw","""The Vapery""","Southwest","""8060 S Rainbow Blvd, Ste 105""","89139",36.0416833638,-115.241636853,4.5,47,1,"Vape Shops;Arts & Entertainment;Shopping;Tobacco Shops;Electronics;Adult;Nightlife",1,1450
"3080","diaiQrxYFU1V5qxrFnW9fg","""McCarran Rent-a-Car Center""","Southeast","""7135 Gilespie St""","89119",36.0598865308,-115.164267477,3,340,1,"Hotels & Travel;Car Rental",1,855
"8582","U7CDGc-fQKybr8q6TEwmAg","""Caring Hands Animal Hospital""","Northwest","""4601 N Rancho Dr""","89130",36.2439038,-115.2369244,3,20,1,"Pets;Pet Sitting;Pet Groomers;Veterinarians;Pet Services",1,1330
"4005","gdniOUsEcpvBuBsiI6_FQA","""Parkway At Silverado Ranch""","Southeast","""10192 S Maryland Pkwy""","89183",36.004895,-115.13575,1,7,1,"Apartments;Real Estate;Home Services",1,1300
"6974","PeSIVXbiZCWZAbdr397NbQ","""Stephen Castorino, MD -  Advanced Health and Endocine""","Summerlin","""653 N Town Center Dr, Ste 202""","89144",36.1805637,-115.3159257,4,13,1,"Weight Loss Centers;Endocrinologists;Health & Medical;Doctors",1,1510
"2315","B9Fm6mRTL22PkI5tPrZnZQ","""Hailey at Backstage Beauty Salon""","Centennial","""7020 N Durango Dr""","89149",36.2882738489,-115.285501996,5,4,1,"Hair Stylists;Beauty & Spas;Makeup Artists;Hair Extensions;Massage;Hair Salons;Nail Salons",1,1350
"9425","wq093efXVMp4CA5BqPLwqA","""Jurgita's Skin Care & Waxing""","Southeast","""6400 S Eastern Ave, Ste 9""","89119",36.0731047,-115.1175712,5,3,1,"Beauty & Spas;Skin Care",1,855
"9140","vu4DAmaeEK_cX1b6bDxn9Q","""Healthy Tails""","Summerlin","""8457 W Lake Mead Blvd""","89128",36.1978646,-115.2805984,5,80,1,"Pet Stores;Pets",1,1100
"6960","PdjHg3YKUDAPoQmW3wLS9A","""Sun Devil Pools Of Nevada""","Centennial","""7548 W Rosada Way""","89149",36.2684007,-115.2956118,4.5,7,1,"Swimming Pools;Pool & Hot Tub Service;Home Services;Shopping;Active Life;Contractors;Pool Cleaners;Home & Garden;Hot Tub & Pool",1,1350
"9668","XGLjoe-kgt1mwDV2Czq_FA","""Chase Bank""","Northwest","""7204 W Craig Rd""","89129",36.241022,-115.251823,2.5,9,1,"Real Estate;Banks & Credit Unions;Mortgage Brokers;Financial Services;Home Services",1,1300
"10437","zMmPBIQZe5RZwvAVHfg4AQ","""Allegion Spine Institute""","Spring Valley","""8930 W Sunset Rd""","89148",36.071841,-115.2871576,3,12,1,"Health & Medical;Doctors;Spine Surgeons;Medical Centers",1,1475
"7075","po0p6NIro0cDrmKkcyPy0w","""To See Roll""","Spring Valley","""7040 S Rainbow Blvd, Ste 110""","89113",36.0605553,-115.2417218,4.5,331,1,"Hawaiian;Sushi Bars;Food;Poke;Restaurants;Japanese",1,1250
"4352","hB9mLa0AxQnzAoHtC3K3jQ","""Infinity Massage & Spa""","Southeast","""8335 Las Vegas Blvd S""","89123",36.0379677,-115.1734747,5,13,1,"Massage;Skin Care;Day Spas;Beauty & Spas",1,1395
"9787","xRrPu4o2ehOQk2T6YhWBdQ","""The Snyder Group""","Westside","""9420 W Sahara Ave, Ste 100""","89117",36.146205459,-115.300981261,5,8,1,"Home Services;Real Estate Agents;Real Estate Services;Real Estate",1,1400
"738","2Ufyvn80TKU9AxcTNZw7jg","""Silver State Schools Credit Union""","Southeast","""9302 S Eastern Ave""","89123",36.0205723541,-115.118694305,3,17,1,"Real Estate;Banks & Credit Unions;Financial Services;Mortgage Brokers;Home Services",1,1395
"5781","Lr1oiTkFIpXk5RwvV-vZkw","""HealthCare Partners-Nevada""","Spring Valley","""4730 Fort Apache Rd, Ste 150""","89147",36.1032477,-115.2966265,3.5,9,1,"Health & Medical;Internal Medicine;Medical Centers;Family Practice;Doctors",1,1300
"2847","CTAg7q2rFMWpeQj8xaZjyA","""Source Protection""","Southeast","""8784 S Maryland Pkwy""","89123",36.0300333,-115.1348041,4,10,1,"Home Services;Home Automation;Security Systems",1,1395
"6054","mjhwLcuoenVW8oFhcNmlHA","""Claim Jumper""","Westside","""1100 S Fort Apache Rd""","89117",36.1586208868,-115.290936644,3,306,1,"American (New);Restaurants",1,1400
"3876","Fvzd0pxfGC8uir1PNmO1Pw","""The Uniform Center""","Northwest","""7450 W Cheyenne Ave, Ste 106""","89129",36.2190599,-115.2588916,4,20,1,"Fashion;Shopping;Uniforms",1,1300
"2768","CkxbJJIAwUrb5aQmADt2Ew","""Total Property Management""","Summerlin","""8440 W Lake Mead Blvd, Ste 101""","89128",36.199508,-115.278502,2.5,9,1,"Home Services;Property Management;Real Estate",1,1100
"2392","BHv_cQCwYh3ueLNSRJmmAg","""Elegant Entertainment""","Spring Valley","""6445 S Tenaya Way, Ste 105""","89113",36.0713603,-115.252811,5,6,1,"DJs;Event Planning & Services;Photo Booth Rentals;Videographers",1,1250
"5419","KJ6DuC0Jve9hAtzM2SGNOQ","""Viva El Taco""","Sunrise","""11 N Lamb Blvd""","89110",36.1599742845,-115.079931343,3.5,28,1,"Mexican;Restaurants",1,1000
"1450","7cQ1ieqlm5Jmdgsk-iY7sA","""Supercuts""","Sunrise","""2775 S Nellis Blvd Ste 4, Vegas Valley Plaza""","89121",36.139011,-115.067055,5,4,1,"Hair Salons;Men's Hair Salons;Shopping;Cosmetics & Beauty Supply;Hair Stylists;Beauty & Spas;Barbers",1,1100
"6837","OX5znBnZieT6hIJdSiTcvA","""Grand Canyon Tour Company""","University","""795 E Tropicana Ave""","89119",36.100642,-115.146429,2.5,72,1,"Tours;Bus Tours;Hotels & Travel",1,855
"7159","PvHjX1JBeoThJaZV0pfBPw","""Ted Wiens Tire & Auto""","Southwest","""4435 W Wigwam Ave""","89139",36.0347997,-115.200186,3,87,1,"Auto Repair;Wheel & Rim Repair;Tires;Smog Check Stations;Automotive",1,1450
"2163","As9LWKTKTP2gUNHAdXZQLA","""Jlon Lash Studio""","Southwest","""7575 S Rainbow Blvd""","89139",36.050869,-115.2441452,5,13,1,"Waxing;Beauty & Spas;Cosmetology Schools;Skin Care;Education;Eyelash Service;Specialty Schools;Hair Removal",0,1450
"7918","S9CrHJJnns3cqdGca7mQWQ","""Chopstix""","Southeast","""430 E Silverado Ranch Blvd""","89183",36.0146305779,-115.153939784,3.5,98,1,"Restaurants;Chinese",1,1300
"365","0Hcks5q-DgJbDlmEWolx4A","""Bonefish Grill""","Westside","""8701 W Charleston Blvd""","89117",36.158502,-115.285179,3.5,234,1,"Seafood;American (New);Restaurants;Nightlife;Bars;Cocktail Bars;Soup",1,1400
"10134","YrHVGQ8_Dcs5xCe78CvGmA","""McDonald's""","Spring Valley","""7200 Arroyo Crossing Pkwy""","89113",36.0649678,-115.2488196,3,16,1,"Fast Food;Burgers;Restaurants",1,1250
"8355","tK8DF_ojZEmZkXOci6PEzA","""Las Vegas Cleaning Service""","Spring Valley","""9680 W Tropicana""","89147",36.1008796,-115.3038893,4.5,9,1,"Professional Services;Tiling;Office Cleaning;Local Services;Home Services;Grout Services;Home Cleaning;Carpet Cleaning",1,1300
"1051","4wwscaZWhhSfAFjAdmXSJg","""PetSmart""","Spring Valley","""5160 S Ft Apache Rd""","89148",36.0951143,-115.2962353,3,40,1,"Pet Groomers;Pet Stores;Pets;Pet Training;Pet Services;Pet Sitting",1,1475
"7883.1","S4AoACdQHexs4tMiodZiYg","""La Quinta Inn & Suites Las Vegas Airport South""","Southeast","""6560 Surrey St""","89119",36.07014,-115.123267,4,92,1,"Hotels;Hotels & Travel;Event Planning & Services",1,855
"5034","jehAqzQ6Rs6xGn5LH7kDww","""Nails By My""","Spring Valley","""4235 S Fort Apache Rd, Ste 100""","89147",36.1121729,-115.2980644,5,64,1,"Beauty & Spas;Nail Salons;Eyelash Service;Hair Removal;Nail Technicians;Waxing",1,1300
